대분류,시도명,중분류,시군구,소분류,읍면동,선거구
23,인천광역시,23080,서구,2308083,당하동,서구을
23,인천광역시,23080,서구,2308084,오류왕길동,서구을
23,인천광역시,23090,미추홀구,2309052,숭의2동,남구을
23,인천광역시,23090,미추홀구,2309054,숭의4동,남구을
23,인천광역시,23090,미추홀구,2309056,용현2동,남구을
23,인천광역시,23090,미추홀구,2309057,용현3동,남구을
23,인천광역시,23090,미추홀구,2309059,용현5동,남구을
23,인천광역시,23090,미추홀구,2309060,학익1동,남구을
23,인천광역시,23090,미추홀구,2309061,학익2동,남구을
23,인천광역시,23090,미추홀구,2309062,도화1동,남구갑
23,인천광역시,23090,미추홀구,2309065,주안1동,남구갑
23,인천광역시,23090,미추홀구,2309066,주안2동,남구갑
23,인천광역시,23090,미추홀구,2309067,주안3동,남구갑
23,인천광역시,23090,미추홀구,2309068,주안4동,남구갑
23,인천광역시,23090,미추홀구,2309069,주안5동,남구갑
23,인천광역시,23090,미추홀구,2309070,주안6동,남구갑
23,인천광역시,23090,미추홀구,2309071,주안7동,남구갑
23,인천광역시,23090,미추홀구,2309072,주안8동,남구갑
23,인천광역시,23090,미추홀구,2309073,관교동,남구을
23,인천광역시,23090,미추홀구,2309074,문학동,남구을
23,인천광역시,23090,미추홀구,2309075,숭의1·3동,남구을
23,인천광역시,23090,미추홀구,2309076,용현1·4동,남구을
23,인천광역시,23090,미추홀구,2309077,도화2·3동,남구갑
23,인천광역시,23310,강화군,2331011,강화읍,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331031,선원면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331032,불은면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331033,길상면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331034,화도면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331035,양도면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331036,내가면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331037,하점면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331038,양사면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331039,송해면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331040,교동면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331041,삼산면,중구동구강화군옹진군
23,인천광역시,23310,강화군,2331042,서도면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332031,북도면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332032,연평면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332033,백령면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332034,대청면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332035,덕적면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332036,자월면,중구동구강화군옹진군
23,인천광역시,23320,옹진군,2332037,영흥면,중구동구강화군옹진군
24,광주광역시,24010,동구,2401051,충장동,동구남구을
24,광주광역시,24010,동구,2401054,동명동,동구남구을
24,광주광역시,24010,동구,2401056,계림1동,동구남구을
24,광주광역시,24010,동구,2401058,계림2동,동구남구을
24,광주광역시,24010,동구,2401059,산수1동,동구남구을
24,광주광역시,24010,동구,2401061,산수2동,동구남구을
24,광주광역시,24010,동구,2401062,지산1동,동구남구을
24,광주광역시,24010,동구,2401063,지산2동,동구남구을
24,광주광역시,24010,동구,2401064,서남동,동구남구을
24,광주광역시,24010,동구,2401068,학동,동구남구을
24,광주광역시,24010,동구,2401071,학운동,동구남구을
24,광주광역시,24010,동구,2401072,지원1동,동구남구을
24,광주광역시,24010,동구,2401073,지원2동,동구남구을
24,광주광역시,24020,서구,2402051,양동,서구갑
24,광주광역시,24020,서구,2402053,양3동,서구갑
24,광주광역시,24020,서구,2402054,농성1동,서구갑
24,광주광역시,24020,서구,2402055,농성2동,서구갑
24,광주광역시,24020,서구,2402056,광천동,서구갑
24,광주광역시,24020,서구,2402057,유덕동,서구갑
24,광주광역시,24020,서구,2402058,상무1동,서구갑
24,광주광역시,24020,서구,2402059,상무2동,서구을
24,광주광역시,24020,서구,2402060,화정1동,서구갑
24,광주광역시,24020,서구,2402061,화정2동,서구갑
24,광주광역시,24020,서구,2402062,화정3동,서구을
24,광주광역시,24020,서구,2402063,화정4동,서구을
24,광주광역시,24020,서구,2402064,서창동,서구을
24,광주광역시,24020,서구,2402066,치평동,서구갑
24,광주광역시,24020,서구,2402067,풍암동,서구을
24,광주광역시,24020,서구,2402068,금호1동,서구을
24,광주광역시,24020,서구,2402069,금호2동,서구을
24,광주광역시,24020,서구,2402070,동천동,서구갑
24,광주광역시,24030,남구,2403051,양림동,동구남구을
24,광주광역시,24030,남구,2403052,방림1동,동구남구을
24,광주광역시,24030,남구,2403053,방림2동,동구남구을
24,광주광역시,24030,남구,2403054,사직동,동구남구을
24,광주광역시,24030,남구,2403057,월산동,동구남구갑
24,광주광역시,24030,남구,2403060,월산4동,동구남구갑
24,광주광역시,24030,남구,2403061,월산5동,동구남구갑
24,광주광역시,24030,남구,2403062,백운1동,동구남구을
24,광주광역시,24030,남구,2403063,백운2동,동구남구을
24,광주광역시,24030,남구,2403064,주월1동,동구남구갑
24,광주광역시,24030,남구,2403065,주월2동,동구남구갑
24,광주광역시,24030,남구,2403066,효덕동,동구남구갑
24,광주광역시,24030,남구,2403067,송암동,동구남구갑
24,광주광역시,24030,남구,2403068,봉선1동,동구남구갑
24,광주광역시,24030,남구,2403069,봉선2동,동구남구갑
24,광주광역시,24030,남구,2403070,대촌동,동구남구갑
24,광주광역시,24040,북구,2404051,중흥1동,북구갑
24,광주광역시,24040,북구,2404052,중흥2동,북구갑
24,광주광역시,24040,북구,2404053,중흥3동,북구갑
24,광주광역시,24040,북구,2404054,중앙동,북구갑
24,광주광역시,24040,북구,2404055,임동,북구갑
24,광주광역시,24040,북구,2404056,신안동,북구갑
24,광주광역시,24040,북구,2404057,용봉동,북구을
24,광주광역시,24040,북구,2404058,운암1동,북구을
24,광주광역시,24040,북구,2404059,운암2동,북구을
24,광주광역시,24040,북구,2404060,운암3동,북구을
24,광주광역시,24040,북구,2404061,동림동,북구을
24,광주광역시,24040,북구,2404062,우산동,북구갑
24,광주광역시,24040,북구,2404063,풍향동,북구갑
24,광주광역시,24040,북구,2404064,문화동,북구갑
24,광주광역시,24040,북구,2404065,문흥1동,북구갑
24,광주광역시,24040,북구,2404066,문흥2동,북구갑
24,광주광역시,24040,북구,2404067,두암1동,북구갑
24,광주광역시,24040,북구,2404068,두암2동,북구갑
24,광주광역시,24040,북구,2404069,두암3동,북구갑
24,광주광역시,24040,북구,2404070,삼각동,북구을
24,광주광역시,24040,북구,2404071,매곡동,북구을
24,광주광역시,24040,북구,2404072,오치1동,북구갑
24,광주광역시,24040,북구,2404073,오치2동,북구갑
24,광주광역시,24040,북구,2404074,석곡동,북구갑
24,광주광역시,24040,북구,2404078,일곡동,북구을
24,광주광역시,24040,북구,2404079,건국동,북구을
24,광주광역시,24040,북구,2404080,양산동,북구을
24,광주광역시,24050,광산구,2405051,송정1동,광산구갑
24,광주광역시,24050,광산구,2405052,송정2동,광산구갑
24,광주광역시,24050,광산구,2405054,도산동,광산구갑
24,광주광역시,24050,광산구,2405055,신흥동,광산구갑
24,광주광역시,24050,광산구,2405056,어룡동,광산구갑
24,광주광역시,24050,광산구,2405058,우산동,광산구갑
24,광주광역시,24050,광산구,2405059,월곡1동,광산구갑
24,광주광역시,24050,광산구,2405060,월곡2동,광산구갑
24,광주광역시,24050,광산구,2405061,비아동,광산구을
24,광주광역시,24050,광산구,2405063,하남동,광산구을
24,광주광역시,24050,광산구,2405064,임곡동,광산구을
24,광주광역시,24050,광산구,2405065,동곡동,광산구갑
24,광주광역시,24050,광산구,2405066,평동,광산구갑
24,광주광역시,24050,광산구,2405067,삼도동,광산구갑
24,광주광역시,24050,광산구,2405068,본량동,광산구갑
24,광주광역시,24050,광산구,2405069,첨단1동,광산구을
24,광주광역시,24050,광산구,2405070,첨단2동,광산구을
24,광주광역시,24050,광산구,2405071,운남동,광산구갑
24,광주광역시,24050,광산구,2405073,신창동,광산구을
24,광주광역시,24050,광산구,2405074,신가동,광산구을
24,광주광역시,24050,광산구,2405075,수완동,광산구을
25,대전광역시,25010,동구,2501053,효동,동구
25,대전광역시,25010,동구,2501055,판암1동,동구
25,대전광역시,25010,동구,2501056,판암2동,동구
25,대전광역시,25010,동구,2501057,용운동,동구
25,대전광역시,25010,동구,2501060,자양동,동구
25,대전광역시,25010,동구,2501063,가양1동,동구
25,대전광역시,25010,동구,2501064,가양2동,동구
25,대전광역시,25010,동구,2501065,용전동,동구
25,대전광역시,25010,동구,2501068,홍도동,동구
25,대전광역시,25010,동구,2501073,대청동,동구
25,대전광역시,25010,동구,2501075,산내동,동구
25,대전광역시,25010,동구,2501076,중앙동,동구
25,대전광역시,25010,동구,2501077,신인동,동구
25,대전광역시,25010,동구,2501078,대동,동구
25,대전광역시,25010,동구,2501079,성남동,동구
25,대전광역시,25010,동구,2501080,삼성동,동구
25,대전광역시,25020,중구,2502051,은행선화동,중구
25,대전광역시,25020,중구,2502053,목동,중구
25,대전광역시,25020,중구,2502054,중촌동,중구
25,대전광역시,25020,중구,2502055,대흥동,중구
25,대전광역시,25020,중구,2502056,문창동,중구
25,대전광역시,25020,중구,2502057,석교동,중구
25,대전광역시,25020,중구,2502058,대사동,중구
25,대전광역시,25020,중구,2502059,부사동,중구
25,대전광역시,25020,중구,2502060,용두동,중구
25,대전광역시,25020,중구,2502062,오류동,중구
25,대전광역시,25020,중구,2502063,태평1동,중구
25,대전광역시,25020,중구,2502064,태평2동,중구
25,대전광역시,25020,중구,2502065,유천1동,중구
25,대전광역시,25020,중구,2502066,유천2동,중구
25,대전광역시,25020,중구,2502067,문화1동,중구
25,대전광역시,25020,중구,2502068,문화2동,중구
25,대전광역시,25020,중구,2502069,산성동,중구
25,대전광역시,25030,서구,2503051,복수동,서구갑
25,대전광역시,25030,서구,2503052,도마1동,서구갑
25,대전광역시,25030,서구,2503053,도마2동,서구갑
25,대전광역시,25030,서구,2503054,정림동,서구갑
25,대전광역시,25030,서구,2503055,변동,서구갑
25,대전광역시,25030,서구,2503056,용문동,서구을
25,대전광역시,25030,서구,2503057,탄방동,서구을
25,대전광역시,25030,서구,2503059,둔산1동,서구을
25,대전광역시,25030,서구,2503060,둔산2동,서구을
25,대전광역시,25030,서구,2503061,괴정동,서구갑
25,대전광역시,25030,서구,2503062,가장동,서구갑
25,대전광역시,25030,서구,2503063,내동,서구갑
25,대전광역시,25030,서구,2503064,갈마1동,서구을
25,대전광역시,25030,서구,2503065,갈마2동,서구을
25,대전광역시,25030,서구,2503066,월평1동,서구을
25,대전광역시,25030,서구,2503067,월평2동,서구을
25,대전광역시,25030,서구,2503068,월평3동,서구을
25,대전광역시,25030,서구,2503069,만년동,서구을
25,대전광역시,25030,서구,2503070,가수원동,서구갑
25,대전광역시,25030,서구,2503071,기성동,서구갑
25,대전광역시,25030,서구,2503072,관저1동,서구갑
25,대전광역시,25030,서구,2503073,관저2동,서구갑
25,대전광역시,25030,서구,2503074,둔산3동,서구을
25,대전광역시,25040,유성구,2504051,진잠동,유성구갑
25,대전광역시,25040,유성구,2504054,온천2동,유성구갑
25,대전광역시,25040,유성구,2504055,신성동,유성구을
25,대전광역시,25040,유성구,2504057,전민동,유성구을
25,대전광역시,25040,유성구,2504059,노은1동,유성구갑
25,대전광역시,25040,유성구,2504066,노은2동,유성구을
25,대전광역시,25040,유성구,2504067,노은3동,유성구을
25,대전광역시,25040,유성구,2504061,구즉동,유성구을
25,대전광역시,25040,유성구,2504063,관평동,유성구을
25,대전광역시,25040,유성구,2504064,온천1동,유성구갑
25,대전광역시,25040,유성구,2504065,원신흥동,유성구갑
25,대전광역시,25050,대덕구,2505051,오정동,대덕구
25,대전광역시,25050,대덕구,2505052,대화동,대덕구
25,대전광역시,25050,대덕구,2505053,회덕동,대덕구
25,대전광역시,25050,대덕구,2505054,비래동,대덕구
25,대전광역시,25050,대덕구,2505055,중리동,대덕구
25,대전광역시,25050,대덕구,2505056,법1동,대덕구
25,대전광역시,25050,대덕구,2505057,법2동,대덕구
25,대전광역시,25050,대덕구,2505058,신탄진동,대덕구
25,대전광역시,25050,대덕구,2505059,석봉동,대덕구
25,대전광역시,25050,대덕구,2505060,덕암동,대덕구
25,대전광역시,25050,대덕구,2505061,목상동,대덕구
25,대전광역시,25050,대덕구,2505062,송촌동,대덕구
26,울산광역시,26010,중구,2601051,학성동,중구
26,울산광역시,26010,중구,2601052,반구1동,중구
26,울산광역시,26010,중구,2601053,반구2동,중구
26,울산광역시,26010,중구,2601054,복산1동,중구
26,울산광역시,26010,중구,2601055,복산2동,중구
26,울산광역시,26010,중구,2601059,우정동,중구
26,울산광역시,26010,중구,2601060,태화동,중구
26,울산광역시,26010,중구,2601061,다운동,중구
26,울산광역시,26010,중구,2601062,병영1동,중구
26,울산광역시,26010,중구,2601063,병영2동,중구
26,울산광역시,26010,중구,2601064,약사동,중구
26,울산광역시,26010,중구,2601066,성안동,중구
26,울산광역시,26010,중구,2601067,중앙동,중구
26,울산광역시,26020,남구,2602051,신정1동,남구갑
26,울산광역시,26020,남구,2602052,신정2동,남구갑
26,울산광역시,26020,남구,2602053,신정3동,남구갑
26,울산광역시,26020,남구,2602054,신정4동,남구갑
26,울산광역시,26020,남구,2602055,신정5동,남구갑
26,울산광역시,26020,남구,2602056,달동,남구을
26,울산광역시,26020,남구,2602057,삼산동,남구을
26,울산광역시,26020,남구,2602058,삼호동,남구갑
26,울산광역시,26020,남구,2602059,무거동,남구갑
26,울산광역시,26020,남구,2602060,옥동,남구갑
26,울산광역시,26020,남구,2602061,야음장생포동,남구을
26,울산광역시,26020,남구,2602062,대현동,남구을
26,울산광역시,26020,남구,2602063,수암동,남구을
26,울산광역시,26020,남구,2602064,선암동,남구을
26,울산광역시,26030,동구,2603051,방어동,동구
26,울산광역시,26030,동구,2603052,일산동,동구
26,울산광역시,26030,동구,2603053,화정동,동구
26,울산광역시,26030,동구,2603054,대송동,동구
26,울산광역시,26030,동구,2603055,전하1동,동구
26,울산광역시,26030,동구,2603058,남목1동,동구
26,울산광역시,26030,동구,2603059,남목2동,동구
26,울산광역시,26030,동구,2603060,남목3동,동구
26,울산광역시,26030,동구,2603061,전하2동,동구
26,울산광역시,26040,북구,2604051,농소1동,북구
26,울산광역시,26040,북구,2604052,농소2동,북구
26,울산광역시,26040,북구,2604053,농소3동,북구
26,울산광역시,26040,북구,2604054,강동동,북구
26,울산광역시,26040,북구,2604056,효문동,북구
26,울산광역시,26040,북구,2604057,송정동,북구
26,울산광역시,26040,북구,2604058,양정동,북구
26,울산광역시,26040,북구,2604059,염포동,북구
26,울산광역시,26310,울주군,2631011,온산읍,울주군
26,울산광역시,26310,울주군,2631012,언양읍,울주군
26,울산광역시,26310,울주군,2631013,온양읍,울주군
26,울산광역시,26310,울주군,2631014,범서읍,울주군
26,울산광역시,26310,울주군,2631015,청량읍,울주군
26,울산광역시,26310,울주군,2631031,서생면,울주군
26,울산광역시,26310,울주군,2631034,웅촌면,울주군
26,울산광역시,26310,울주군,2631036,두동면,울주군
26,울산광역시,26310,울주군,2631037,두서면,울주군
26,울산광역시,26310,울주군,2631038,상북면,울주군
26,울산광역시,26310,울주군,2631039,삼남면,울주군
26,울산광역시,26310,울주군,2631040,삼동면,울주군
29,세종특별자치시,29010,세종특별자치시,2901011,조치원읍,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901031,연기면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901032,연동면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901033,부강면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901034,금남면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901035,장군면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901036,연서면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901037,전의면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901038,전동면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901039,소정면,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901061,한솔동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901062,새롬동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901066,보람동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901053,도담동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901059,아름동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901060,고운동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901056,종촌동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901064,대평동,세종특별자치시
29,세종특별자치시,29010,세종특별자치시,2901065,소담동,세종특별자치시
31,경기도,31011,장안구,3101154,파장동,수원시갑
31,경기도,31011,장안구,3101155,율천동,수원시을
31,경기도,31011,장안구,3101156,정자1동,수원시갑
31,경기도,31011,장안구,3101157,정자2동,수원시갑
31,경기도,31011,장안구,3101158,영화동,수원시갑
31,경기도,31011,장안구,3101159,송죽동,수원시갑
31,경기도,31011,장안구,3101160,조원1동,수원시갑
31,경기도,31011,장안구,3101161,연무동,수원시갑
31,경기도,31011,장안구,3101162,정자3동,수원시갑
31,경기도,31011,장안구,3101163,조원2동,수원시갑
31,경기도,31012,권선구,3101252,세류1동,수원시무
31,경기도,31012,권선구,3101253,세류2동,수원시무
31,경기도,31012,권선구,3101254,세류3동,수원시무
31,경기도,31012,권선구,3101255,평동,수원시을
31,경기도,31012,권선구,3101256,서둔동,수원시을
31,경기도,31012,권선구,3101257,구운동,수원시을
31,경기도,31012,권선구,3101260,권선1동,수원시무
31,경기도,31012,권선구,3101261,곡선동,수원시무
31,경기도,31012,권선구,3101262,입북동,수원시을
31,경기도,31012,권선구,3101265,금곡동,수원시을
31,경기도,31012,권선구,3101266,호매실동,수원시을
31,경기도,31012,권선구,3101264,권선2동,수원시무
31,경기도,31013,팔달구,3101353,지동,수원시병
31,경기도,31013,팔달구,3101354,우만1동,수원시병
31,경기도,31013,팔달구,3101355,우만2동,수원시병
31,경기도,31013,팔달구,3101356,인계동,수원시병
31,경기도,31013,팔달구,3101367,매교동,수원시병
31,경기도,31013,팔달구,3101368,매산동,수원시병
31,경기도,31013,팔달구,3101369,고등동,수원시병
31,경기도,31013,팔달구,3101370,화서1동,수원시병
31,경기도,31013,팔달구,3101371,화서2동,수원시병
31,경기도,31013,팔달구,3101372,행궁동,수원시병
31,경기도,31014,영통구,3101451,매탄1동,수원시정
31,경기도,31014,영통구,3101452,매탄2동,수원시정
31,경기도,31014,영통구,3101453,매탄3동,수원시정
31,경기도,31014,영통구,3101454,매탄4동,수원시정
31,경기도,31014,영통구,3101464,영통1동,수원시정
31,경기도,31014,영통구,3101465,영통2동,수원시무
31,경기도,31014,영통구,3101459,태장동,수원시무
31,경기도,31014,영통구,3101460,원천동,수원시정
31,경기도,31014,영통구,3101462,광교1동,수원시정
31,경기도,31014,영통구,3101463,광교2동,수원시정
31,경기도,31014,영통구,3101466,영통3동,수원시무
31,경기도,31021,수정구,3102151,신흥1동,성남시수정구
31,경기도,31021,수정구,3102152,신흥2동,성남시수정구
31,경기도,31021,수정구,3102153,신흥3동,성남시수정구
31,경기도,31021,수정구,3102154,태평1동,성남시수정구
31,경기도,31021,수정구,3102155,태평2동,성남시수정구
31,경기도,31021,수정구,3102156,태평3동,성남시수정구
31,경기도,31021,수정구,3102157,태평4동,성남시수정구
31,경기도,31021,수정구,3102158,수진1동,성남시수정구
31,경기도,31021,수정구,3102159,수진2동,성남시수정구
31,경기도,31021,수정구,3102160,단대동,성남시수정구
31,경기도,31021,수정구,3102161,산성동,성남시수정구
31,경기도,31021,수정구,3102162,양지동,성남시수정구
31,경기도,31021,수정구,3102167,복정동,성남시수정구
31,경기도,31021,수정구,3102168,위례동,성남시수정구
31,경기도,31021,수정구,3102164,신촌동,성남시수정구
31,경기도,31021,수정구,3102165,고등동,성남시수정구
31,경기도,31021,수정구,3102166,시흥동,성남시수정구
31,경기도,31022,중원구,3102251,성남동,성남시중원구
31,경기도,31022,중원구,3102253,금광1동,성남시중원구
31,경기도,31022,중원구,3102254,금광2동,성남시중원구
31,경기도,31022,중원구,3102255,은행1동,성남시중원구
31,경기도,31022,중원구,3102256,은행2동,성남시중원구
31,경기도,31022,중원구,3102257,상대원1동,성남시중원구
31,경기도,31022,중원구,3102258,상대원2동,성남시중원구
31,경기도,31022,중원구,3102259,상대원3동,성남시중원구
31,경기도,31022,중원구,3102260,하대원동,성남시중원구
31,경기도,31022,중원구,3102261,도촌동,성남시중원구
31,경기도,31022,중원구,3102262,중앙동,성남시중원구
31,경기도,31023,분당구,3102351,분당동,성남시분당구을
31,경기도,31023,분당구,3102352,수내3동,성남시분당구을
31,경기도,31023,분당구,3102353,수내1동,성남시분당구을
31,경기도,31023,분당구,3102354,수내2동,성남시분당구을
31,경기도,31023,분당구,3102355,정자2동,성남시분당구을
31,경기도,31023,분당구,3102356,정자3동,성남시분당구을
31,경기도,31023,분당구,3102358,서현1동,성남시분당구갑
31,경기도,31023,분당구,3102359,서현2동,성남시분당구갑
31,경기도,31023,분당구,3102360,이매1동,성남시분당구갑
31,경기도,31023,분당구,3102361,이매2동,성남시분당구갑
31,경기도,31023,분당구,3102362,야탑1동,성남시분당구갑
31,경기도,31023,분당구,3102363,야탑3동,성남시분당구갑
31,경기도,31023,분당구,3102364,야탑2동,성남시분당구갑
31,경기도,31023,분당구,3102367,구미동,성남시분당구을
31,경기도,31023,분당구,3102368,운중동,성남시분당구갑
31,경기도,31023,분당구,3102371,금곡동,성남시분당구을
31,경기도,31023,분당구,3102372,구미1동,성남시분당구을
31,경기도,31023,분당구,3102374,삼평동,성남시분당구갑
31,경기도,31023,분당구,3102375,판교동,성남시분당구갑
31,경기도,31023,분당구,3102376,백현동,성남시분당구갑
31,경기도,31023,분당구,3102377,정자1동,성남시분당구을
31,경기도,31023,분당구,3102378,정자동,성남시분당구을
31,경기도,31030,의정부시,3103051,의정부1동,의정부시갑
31,경기도,31030,의정부시,3103052,의정부2동,의정부시갑
31,경기도,31030,의정부시,3103053,의정부3동,의정부시갑
31,경기도,31030,의정부시,3103055,호원1동,의정부시갑
31,경기도,31030,의정부시,3103056,장암동,의정부시을
31,경기도,31030,의정부시,3103057,신곡1동,의정부시을
31,경기도,31030,의정부시,3103058,신곡2동,의정부시을
31,경기도,31030,의정부시,3103059,송산1동,의정부시을
31,경기도,31030,의정부시,3103060,자금동,의정부시을
31,경기도,31030,의정부시,3103068,가능동,의정부시갑
31,경기도,31030,의정부시,3103067,흥선동,의정부시갑
31,경기도,31030,의정부시,3103064,녹양동,의정부시갑
31,경기도,31030,의정부시,3103065,호원2동,의정부시갑
31,경기도,31030,의정부시,3103066,송산2동,의정부시을
31,경기도,31041,만안구,3104151,안양1동,안양시만안구
31,경기도,31041,만안구,3104152,안양2동,안양시만안구
31,경기도,31041,만안구,3104153,안양3동,안양시만안구
31,경기도,31041,만안구,3104154,안양4동,안양시만안구
31,경기도,31041,만안구,3104155,안양5동,안양시만안구
31,경기도,31041,만안구,3104156,안양6동,안양시만안구
31,경기도,31041,만안구,3104157,안양7동,안양시만안구
31,경기도,31041,만안구,3104158,안양8동,안양시만안구
31,경기도,31041,만안구,3104159,안양9동,안양시만안구
31,경기도,31041,만안구,3104160,석수1동,안양시만안구
31,경기도,31041,만안구,3104161,석수2동,안양시만안구
31,경기도,31041,만안구,3104162,석수3동,안양시만안구
31,경기도,31041,만안구,3104163,박달1동,안양시만안구
31,경기도,31041,만안구,3104164,박달2동,안양시만안구
31,경기도,31042,동안구,3104251,비산1동,안양시동안구갑
31,경기도,31042,동안구,3104252,비산2동,안양시동안구갑
31,경기도,31042,동안구,3104253,비산3동,안양시동안구갑
31,경기도,31042,동안구,3104254,부흥동,안양시동안구갑
31,경기도,31042,동안구,3104255,달안동,안양시동안구갑
31,경기도,31042,동안구,3104256,관양1동,안양시동안구갑
31,경기도,31042,동안구,3104257,관양2동,안양시동안구갑
31,경기도,31042,동안구,3104258,부림동,안양시동안구갑
31,경기도,31042,동안구,3104259,평촌동,안양시동안구을
31,경기도,31042,동안구,3104260,평안동,안양시동안구을
31,경기도,31042,동안구,3104261,귀인동,안양시동안구을
31,경기도,31042,동안구,3104262,호계1동,안양시동안구을
31,경기도,31042,동안구,3104263,호계2동,안양시동안구을
31,경기도,31042,동안구,3104264,호계3동,안양시동안구을
31,경기도,31042,동안구,3104265,범계동,안양시동안구을
31,경기도,31042,동안구,3104266,신촌동,안양시동안구을
31,경기도,31042,동안구,3104267,갈산동,안양시동안구을
31,경기도,31050,부천시,3105051,심곡2동,부천시원미구갑
31,경기도,31050,부천시,3105052,심곡1동,부천시원미구갑
31,경기도,31050,부천시,3105053,심곡3동,부천시원미구갑
31,경기도,31050,부천시,3105054,원미2동,부천시원미구갑
31,경기도,31050,부천시,3105055,소사동,부천시원미구갑
31,경기도,31050,부천시,3105056,원미1동,부천시원미구갑
31,경기도,31050,부천시,3105057,역곡1동,부천시원미구갑
31,경기도,31050,부천시,3105058,역곡2동,부천시원미구갑
31,경기도,31050,부천시,3105059,춘의동,부천시원미구갑
31,경기도,31050,부천시,3105060,도당동,부천시원미구갑
31,경기도,31050,부천시,3105061,중동,부천시원미구을
31,경기도,31050,부천시,3105062,상동,부천시원미구을
31,경기도,31050,부천시,3105063,상1동,부천시원미구을
31,경기도,31050,부천시,3105064,중4동,부천시원미구을
31,경기도,31050,부천시,3105065,약대동,부천시원미구을
31,경기도,31050,부천시,3105066,중1동,부천시원미구을
31,경기도,31050,부천시,3105067,중2동,부천시원미구을
31,경기도,31050,부천시,3105068,중3동,부천시원미구을
31,경기도,31050,부천시,3105069,상2동,부천시원미구을
31,경기도,31050,부천시,3105070,상3동,부천시원미구을
31,경기도,31050,부천시,3105071,심곡본동,부천시소사구
31,경기도,31050,부천시,3105072,심곡본1동,부천시소사구
31,경기도,31050,부천시,3105073,송내1동,부천시소사구
31,경기도,31050,부천시,3105074,송내2동,부천시소사구
31,경기도,31050,부천시,3105075,소사본동,부천시소사구
31,경기도,31050,부천시,3105076,소사본3동,부천시소사구
31,경기도,31050,부천시,3105077,괴안동,부천시소사구
31,경기도,31050,부천시,3105078,범박동,부천시소사구
31,경기도,31050,부천시,3105079,역곡3동,부천시소사구
31,경기도,31050,부천시,3105080,성곡동,부천시오정구
31,경기도,31050,부천시,3105081,고강본동,부천시오정구
31,경기도,31050,부천시,3105082,고강1동,부천시오정구
31,경기도,31050,부천시,3105083,오정동,부천시오정구
31,경기도,31050,부천시,3105084,원종1동,부천시오정구
31,경기도,31050,부천시,3105085,원종2동,부천시오정구
31,경기도,31050,부천시,3105086,신흥동,부천시오정구
31,경기도,31060,광명시,3106051,광명1동,광명시갑
31,경기도,31060,광명시,3106052,광명2동,광명시갑
31,경기도,31060,광명시,3106053,광명3동,광명시갑
31,경기도,31060,광명시,3106054,광명4동,광명시갑
31,경기도,31060,광명시,3106055,광명5동,광명시갑
31,경기도,31060,광명시,3106056,광명6동,광명시갑
31,경기도,31060,광명시,3106057,광명7동,광명시갑
31,경기도,31060,광명시,3106058,철산1동,광명시갑
31,경기도,31060,광명시,3106059,철산2동,광명시갑
31,경기도,31060,광명시,3106060,철산3동,광명시을
31,경기도,31060,광명시,3106061,철산4동,광명시갑
31,경기도,31060,광명시,3106062,하안1동,광명시을
31,경기도,31060,광명시,3106063,하안2동,광명시을
31,경기도,31060,광명시,3106064,하안3동,광명시을
31,경기도,31060,광명시,3106065,하안4동,광명시을
31,경기도,31060,광명시,3106066,소하1동,광명시을
31,경기도,31060,광명시,3106067,소하2동,광명시을
